ch1,ch2,ch3,ch4
802.6373901367188,790.5494384765625,806.6666870117188,817.5457763671875
765.1648559570312,770.8058471679688,784.908447265625,767.9853515625
824.3956298828125,789.3406372070312,801.8314819335938,799.8168334960938
795.3846435546875,814.7252807617188,786.5201416015625,787.3259887695312
757.5091552734375,783.2966918945312,791.3552856445312,746.6300659179688
836.886474609375,789.7435913085938,794.981689453125,810.2930297851562
796.1904907226562,785.7142944335938,804.6520385742188,803.8461303710938
767.5823974609375,781.2820434570312,800.2197875976562,790.5494384765625
845.7509155273438,798.2051391601562,799.4139404296875,652.7472534179688
813.91943359375,788.937744140625,801.8314819335938,811.5018310546875
772.4176025390625,791.7582397460938,803.4432373046875,796.1904907226562
818.7545776367188,790.1465454101562,807.4725341796875,806.6666870117188
815.5311279296875,794.1758422851562,799.8168334960938,811.90478515625
761.1355590820312,791.7582397460938,799.4139404296875,775.2380981445312
801.025634765625,787.7289428710938,800.6226806640625,801.025634765625
830.03662109375,792.5640869140625,801.4285888671875,807.4725341796875
748.2417602539062,791.7582397460938,797.3992919921875,772.0146484375
796.996337890625,800.2197875976562,795.3846435546875,786.1171875
824.3956298828125,795.7875366210938,805.4578857421875,803.4432373046875
789.3406372070312,794.981689453125,797.8021850585938,801.025634765625
790.5494384765625,794.1758422851562,801.025634765625,794.1758422851562
834.8717651367188,802.2344360351562,806.6666870117188,808.2783813476562
786.923095703125,796.5933837890625,797.3992919921875,801.025634765625
792.1611938476562,791.7582397460938,798.6080322265625,788.5347900390625
829.2307739257812,796.996337890625,797.3992919921875,802.6373901367188
791.7582397460938,794.1758422851562,801.4285888671875,801.025634765625
775.6410522460938,792.1611938476562,801.4285888671875,789.3406372070312
826.8131713867188,789.7435913085938,807.4725341796875,791.3552856445312
794.5787353515625,797.8021850585938,811.098876953125,805.4578857421875
762.3442993164062,792.1611938476562,799.4139404296875,770.0
847.3626098632812,809.084228515625,799.8168334960938,830.8424682617188
792.1611938476562,799.010986328125,798.6080322265625,804.2490844726562
776.4468994140625,777.6557006835938,804.2490844726562,785.3113403320312
837.6923217773438,805.054931640625,795.7875366210938,801.025634765625
772.8204956054688,792.967041015625,796.1904907226562,787.7289428710938
837.6923217773438,807.87548828125,801.8314819335938,817.94873046875
795.3846435546875,803.4432373046875,801.4285888671875,805.8607788085938
775.2380981445312,785.3113403320312,799.8168334960938,786.923095703125
816.3369750976562,805.4578857421875,800.6226806640625,794.1758422851562
786.5201416015625,799.8168334960938,807.87548828125,792.5640869140625
786.1171875,762.7472534179688,813.5164794921875,813.113525390625
833.2600708007812,790.1465454101562,799.4139404296875,815.5311279296875
784.5054931640625,811.098876953125,792.967041015625,785.7142944335938
782.087890625,794.1758422851562,799.4139404296875,793.3699340820312
830.8424682617188,794.981689453125,805.8607788085938,807.4725341796875
796.1904907226562,792.5640869140625,807.87548828125,793.7728881835938
768.7911987304688,802.6373901367188,805.8607788085938,794.981689453125
816.3369750976562,799.8168334960938,800.6226806640625,780.4761962890625
832.05126953125,796.996337890625,797.8021850585938,803.8461303710938
747.4359130859375,805.4578857421875,803.4432373046875,782.087890625
794.1758422851562,799.8168334960938,811.098876953125,808.2783813476562
833.2600708007812,809.084228515625,801.8314819335938,804.2490844726562
791.7582397460938,800.2197875976562,801.4285888671875,797.3992919921875
770.0,799.4139404296875,797.8021850585938,788.937744140625
834.06591796875,803.040283203125,808.2783813476562,802.2344360351562
787.3259887695312,793.3699340820312,797.3992919921875,793.7728881835938
771.2088012695312,786.923095703125,798.6080322265625,791.7582397460938
844.1392211914062,807.4725341796875,804.2490844726562,807.87548828125
807.069580078125,809.89013671875,796.1904907226562,801.025634765625
756.3003540039062,793.3699340820312,790.952392578125,764.3589477539062
838.4981689453125,805.054931640625,799.8168334960938,813.113525390625
813.5164794921875,801.025634765625,808.2783813476562,806.6666870117188
828.4249267578125,799.8168334960938,802.6373901367188,806.2637329101562
772.4176025390625,799.010986328125,807.4725341796875,795.3846435546875
812.7106323242188,791.3552856445312,804.2490844726562,803.040283203125
833.2600708007812,794.5787353515625,797.3992919921875,812.7106323242188
