ch1,ch2,ch3,ch4
844.945068359375,803.8461303710938,802.2344360351562,832.4542236328125
775.2380981445312,790.1465454101562,799.8168334960938,785.7142944335938
765.5677490234375,786.1171875,801.4285888671875,789.3406372070312
791.7582397460938,805.4578857421875,799.8168334960938,787.7289428710938
796.996337890625,800.6226806640625,814.3223266601562,775.6410522460938
827.6190185546875,809.4871826171875,801.4285888671875,825.2014770507812
783.6996459960938,795.3846435546875,801.8314819335938,771.2088012695312
780.0732421875,779.6703491210938,796.5933837890625,800.6226806640625
831.2454223632812,805.4578857421875,796.5933837890625,816.3369750976562
773.2234497070312,791.3552856445312,810.2930297851562,793.7728881835938
814.3223266601562,794.5787353515625,798.6080322265625,812.3076782226562
793.3699340820312,802.6373901367188,798.6080322265625,778.8644409179688
834.4688720703125,807.069580078125,797.3992919921875,818.7545776367188
823.1868286132812,799.010986328125,811.90478515625,817.5457763671875
795.3846435546875,790.5494384765625,799.8168334960938,803.4432373046875
779.6703491210938,796.996337890625,796.996337890625,789.7435913085938
838.901123046875,805.054931640625,802.6373901367188,825.2014770507812
774.029296875,788.5347900390625,801.025634765625,789.7435913085938
811.098876953125,805.054931640625,796.996337890625,812.7106323242188
833.2600708007812,802.6373901367188,800.2197875976562,815.1282348632812
783.6996459960938,805.054931640625,797.3992919921875,781.6849975585938
781.6849975585938,799.8168334960938,795.3846435546875,785.7142944335938
829.6337280273438,799.010986328125,804.2490844726562,817.94873046875
810.2930297851562,794.981689453125,799.010986328125,809.084228515625
762.7472534179688,783.2966918945312,792.1611938476562,787.3259887695312
828.8278198242188,798.2051391601562,803.8461303710938,825.6043701171875
777.6557006835938,790.1465454101562,797.8021850585938,792.1611938476562
805.054931640625,799.8168334960938,807.87548828125,801.4285888671875
816.7399291992188,789.3406372070312,786.5201416015625,799.4139404296875
809.084228515625,795.3846435546875,799.010986328125,796.996337890625
779.6703491210938,801.025634765625,805.054931640625,786.5201416015625
816.3369750976562,794.5787353515625,805.8607788085938,815.1282348632812
768.7911987304688,803.040283203125,811.5018310546875,781.6849975585938
815.1282348632812,807.87548828125,796.5933837890625,802.2344360351562
815.1282348632812,800.2197875976562,799.010986328125,807.87548828125
771.6116943359375,793.3699340820312,796.1904907226562,789.7435913085938
830.4395751953125,802.6373901367188,805.054931640625,819.1575317382812
785.7142944335938,791.3552856445312,782.893798828125,790.1465454101562
798.6080322265625,798.2051391601562,807.4725341796875,790.1465454101562
828.8278198242188,802.6373901367188,798.6080322265625,809.084228515625
770.0,790.952392578125,794.1758422851562,780.4761962890625
819.5604248046875,803.4432373046875,792.1611938476562,812.7106323242188
797.8021850585938,794.1758422851562,810.6959838867188,805.054931640625
803.040283203125,793.7728881835938,792.5640869140625,801.8314819335938
801.8314819335938,799.4139404296875,799.4139404296875,798.2051391601562
782.893798828125,794.5787353515625,799.4139404296875,793.7728881835938
817.1428833007812,796.996337890625,806.6666870117188,799.010986328125
779.2673950195312,790.5494384765625,797.8021850585938,798.6080322265625
830.8424682617188,803.8461303710938,801.025634765625,805.054931640625
777.2527465820312,789.3406372070312,800.6226806640625,794.981689453125
806.2637329101562,796.996337890625,797.3992919921875,842.12451171875
809.4871826171875,800.6226806640625,806.2637329101562,786.1171875
838.09521484375,799.010986328125,796.5933837890625,800.6226806640625
832.8571166992188,802.2344360351562,800.2197875976562,817.1428833007812
770.4029541015625,799.010986328125,798.6080322265625,793.3699340820312
822.7838745117188,799.010986328125,801.025634765625,806.2637329101562
785.3113403320312,800.6226806640625,797.3992919921875,784.5054931640625
828.02197265625,801.8314819335938,798.2051391601562,812.3076782226562
794.5787353515625,797.3992919921875,801.4285888671875,801.4285888671875
786.1171875,792.967041015625,805.8607788085938,800.6226806640625
816.7399291992188,804.2490844726562,800.2197875976562,801.4285888671875
778.4615478515625,794.5787353515625,796.5933837890625,775.2380981445312
828.4249267578125,803.8461303710938,800.6226806640625,805.8607788085938
778.05859375,801.4285888671875,786.5201416015625,795.7875366210938
815.93408203125,782.893798828125,803.040283203125,829.2307739257812
781.2820434570312,792.967041015625,807.069580078125,790.5494384765625
