ch1,ch2,ch3,ch4
815.93408203125,855.4212646484375,828.8278198242188,838.901123046875
811.098876953125,828.4249267578125,833.2600708007812,826.4102783203125
813.91943359375,829.6337280273438,818.7545776367188,821.97802734375
822.7838745117188,812.3076782226562,801.8314819335938,837.2893676757812
848.1685180664062,800.6226806640625,803.4432373046875,849.3773193359375
823.99267578125,812.7106323242188,820.3662719726562,827.2161254882812
829.2307739257812,802.2344360351562,823.5897216796875,837.2893676757812
828.4249267578125,813.5164794921875,815.93408203125,830.03662109375
831.2454223632812,811.098876953125,813.5164794921875,840.915771484375
807.069580078125,804.2490844726562,823.5897216796875,826.8131713867188
816.3369750976562,790.5494384765625,813.113525390625,844.945068359375
838.4981689453125,807.069580078125,808.2783813476562,831.2454223632812
831.2454223632812,801.025634765625,801.025634765625,832.8571166992188
828.4249267578125,803.8461303710938,822.7838745117188,840.10986328125
825.6043701171875,799.8168334960938,805.054931640625,823.99267578125
840.915771484375,825.6043701171875,834.8717651367188,852.6007080078125
825.2014770507812,845.7509155273438,832.05126953125,840.915771484375
786.923095703125,831.2454223632812,822.7838745117188,791.7582397460938
807.4725341796875,833.2600708007812,831.2454223632812,818.3516235351562
778.05859375,819.96337890625,816.3369750976562,811.90478515625
828.4249267578125,832.4542236328125,833.2600708007812,855.8241577148438
830.03662109375,805.4578857421875,806.6666870117188,820.7692260742188
826.00732421875,799.8168334960938,807.069580078125,825.2014770507812
838.4981689453125,838.901123046875,826.4102783203125,835.2747192382812
823.1868286132812,827.2161254882812,842.5274658203125,849.7802124023438
799.4139404296875,846.5567626953125,849.3773193359375,821.97802734375
801.8314819335938,862.6740112304688,842.5274658203125,788.5347900390625
801.4285888671875,857.4359130859375,835.2747192382812,801.025634765625
787.3259887695312,838.4981689453125,841.7216186523438,800.2197875976562
799.010986328125,820.7692260742188,842.12451171875,814.7252807617188
816.3369750976562,808.6813354492188,821.5750732421875,788.1318969726562
785.7142944335938,810.6959838867188,840.915771484375,834.8717651367188
799.4139404296875,811.5018310546875,823.5897216796875,835.6776733398438
809.084228515625,811.5018310546875,823.99267578125,810.2930297851562
793.3699340820312,836.4835205078125,830.03662109375,816.7399291992188
806.6666870117188,822.3809814453125,835.6776733398438,803.8461303710938
845.3479614257812,823.1868286132812,822.7838745117188,821.97802734375
818.7545776367188,815.93408203125,797.8021850585938,824.7985229492188
806.2637329101562,813.113525390625,819.5604248046875,811.098876953125
829.6337280273438,737.7655639648438,822.3809814453125,823.99267578125
818.7545776367188,816.7399291992188,799.4139404296875,819.96337890625
802.2344360351562,836.4835205078125,804.2490844726562,805.8607788085938
817.5457763671875,558.8644409179688,822.3809814453125,826.8131713867188
809.084228515625,761.94140625,813.113525390625,815.5311279296875
826.4102783203125,671.6849975585938,813.91943359375,828.8278198242188
815.5311279296875,772.8204956054688,809.4871826171875,847.7655639648438
846.5567626953125,792.5640869140625,823.99267578125,850.1831665039062
838.4981689453125,787.3259887695312,819.5604248046875,842.5274658203125
805.8607788085938,795.3846435546875,812.3076782226562,810.2930297851562
828.02197265625,805.4578857421875,816.7399291992188,839.3040161132812
823.99267578125,805.8607788085938,810.6959838867188,837.6923217773438
820.7692260742188,834.8717651367188,818.3516235351562,803.8461303710938
807.069580078125,802.2344360351562,822.3809814453125,812.3076782226562
806.2637329101562,828.8278198242188,823.1868286132812,839.7069702148438
811.5018310546875,809.89013671875,810.6959838867188,795.3846435546875
807.069580078125,859.047607421875,805.054931640625,803.040283203125
827.2161254882812,778.05859375,799.8168334960938,826.4102783203125
820.3662719726562,805.4578857421875,807.069580078125,845.3479614257812
