ch1,ch2,ch3,ch4
797.8021850585938,801.4285888671875,802.6373901367188,797.3992919921875
791.7582397460938,809.084228515625,804.6520385742188,784.1025390625
813.113525390625,787.7289428710938,804.6520385742188,814.7252807617188
816.3369750976562,800.2197875976562,803.4432373046875,822.7838745117188
789.3406372070312,797.8021850585938,803.4432373046875,792.5640869140625
810.6959838867188,799.010986328125,802.2344360351562,801.8314819335938
794.1758422851562,804.2490844726562,797.3992919921875,794.981689453125
812.3076782226562,794.5787353515625,801.025634765625,803.4432373046875
803.040283203125,793.7728881835938,801.8314819335938,795.7875366210938
801.8314819335938,786.923095703125,805.054931640625,801.025634765625
805.054931640625,801.025634765625,801.8314819335938,810.2930297851562
809.084228515625,794.5787353515625,808.2783813476562,808.6813354492188
793.3699340820312,802.6373901367188,802.6373901367188,794.981689453125
802.6373901367188,799.8168334960938,802.6373901367188,794.5787353515625
807.87548828125,799.4139404296875,796.5933837890625,808.2783813476562
809.084228515625,801.4285888671875,805.4578857421875,821.97802734375
810.6959838867188,797.8021850585938,806.6666870117188,810.6959838867188
779.6703491210938,794.981689453125,803.4432373046875,789.3406372070312
800.2197875976562,788.937744140625,803.040283203125,802.2344360351562
811.098876953125,796.1904907226562,794.5787353515625,806.2637329101562
805.054931640625,797.3992919921875,807.87548828125,793.7728881835938
812.3076782226562,796.996337890625,807.4725341796875,801.025634765625
803.8461303710938,800.6226806640625,807.87548828125,799.010986328125
813.5164794921875,798.2051391601562,805.4578857421875,820.7692260742188
794.1758422851562,794.5787353515625,811.5018310546875,799.010986328125
810.6959838867188,795.3846435546875,799.4139404296875,809.89013671875
799.4139404296875,787.7289428710938,801.4285888671875,792.1611938476562
797.3992919921875,799.4139404296875,812.3076782226562,807.87548828125
798.2051391601562,790.952392578125,804.6520385742188,800.6226806640625
788.5347900390625,790.5494384765625,803.040283203125,783.6996459960938
817.5457763671875,779.2673950195312,825.2014770507812,836.08056640625
799.4139404296875,799.4139404296875,797.8021850585938,802.2344360351562
797.8021850585938,792.967041015625,807.069580078125,803.8461303710938
798.2051391601562,807.069580078125,797.8021850585938,801.4285888671875
814.3223266601562,806.6666870117188,803.8461303710938,810.6959838867188
800.2197875976562,791.3552856445312,814.3223266601562,801.025634765625
803.040283203125,800.2197875976562,797.8021850585938,799.8168334960938
792.967041015625,795.3846435546875,800.6226806640625,786.5201416015625
801.025634765625,800.2197875976562,806.6666870117188,796.5933837890625
797.3992919921875,797.3992919921875,810.2930297851562,796.1904907226562
799.8168334960938,795.7875366210938,799.010986328125,800.2197875976562
793.7728881835938,799.010986328125,803.4432373046875,808.2783813476562
792.967041015625,803.4432373046875,805.4578857421875,789.3406372070312
815.93408203125,798.6080322265625,805.054931640625,810.2930297851562
808.6813354492188,803.040283203125,805.054931640625,804.2490844726562
820.7692260742188,803.040283203125,802.6373901367188,821.97802734375
805.054931640625,799.010986328125,801.4285888671875,800.2197875976562
813.113525390625,812.3076782226562,806.2637329101562,813.91943359375
811.5018310546875,807.069580078125,792.1611938476562,799.4139404296875
813.91943359375,810.2930297851562,796.996337890625,818.7545776367188
807.069580078125,805.8607788085938,801.025634765625,803.8461303710938
801.025634765625,810.2930297851562,801.025634765625,783.6996459960938
800.2197875976562,800.2197875976562,803.040283203125,805.4578857421875
803.4432373046875,790.1465454101562,806.6666870117188,810.2930297851562
800.2197875976562,791.3552856445312,807.4725341796875,799.8168334960938
792.1611938476562,794.981689453125,805.054931640625,788.937744140625
802.2344360351562,800.2197875976562,803.8461303710938,804.6520385742188
806.2637329101562,803.040283203125,816.3369750976562,809.4871826171875
790.952392578125,791.3552856445312,796.996337890625,802.2344360351562
809.4871826171875,792.967041015625,807.4725341796875,807.4725341796875
788.1318969726562,798.2051391601562,807.069580078125,792.1611938476562
799.8168334960938,791.3552856445312,805.8607788085938,803.040283203125
801.8314819335938,796.5933837890625,801.025634765625,807.4725341796875
804.6520385742188,794.1758422851562,803.040283203125,798.6080322265625
801.8314819335938,797.8021850585938,805.054931640625,798.6080322265625
805.4578857421875,797.3992919921875,809.4871826171875,811.5018310546875
805.054931640625,797.3992919921875,802.2344360351562,806.2637329101562
805.4578857421875,796.5933837890625,800.6226806640625,796.1904907226562
807.87548828125,794.1758422851562,809.4871826171875,802.6373901367188
806.2637329101562,787.3259887695312,812.3076782226562,823.5897216796875
810.2930297851562,791.7582397460938,813.5164794921875,820.3662719726562
809.084228515625,797.8021850585938,802.6373901367188,813.113525390625
812.3076782226562,794.5787353515625,802.6373901367188,796.996337890625
794.5787353515625,799.4139404296875,803.8461303710938,797.3992919921875
812.7106323242188,799.010986328125,803.4432373046875,813.113525390625
800.6226806640625,787.3259887695312,805.054931640625,810.2930297851562
813.113525390625,799.8168334960938,808.6813354492188,807.4725341796875
797.3992919921875,794.981689453125,804.6520385742188,795.3846435546875
796.5933837890625,798.2051391601562,806.6666870117188,801.025634765625
810.2930297851562,801.4285888671875,809.4871826171875,812.3076782226562
807.069580078125,796.1904907226562,791.7582397460938,794.981689453125
799.4139404296875,794.1758422851562,804.6520385742188,789.3406372070312
804.6520385742188,801.025634765625,801.8314819335938,801.025634765625
808.6813354492188,795.7875366210938,801.8314819335938,802.2344360351562
792.1611938476562,790.952392578125,807.069580078125,808.2783813476562
812.3076782226562,799.010986328125,803.4432373046875,799.8168334960938
799.010986328125,794.5787353515625,794.981689453125,791.7582397460938
799.8168334960938,798.6080322265625,804.6520385742188,805.054931640625
799.8168334960938,795.7875366210938,798.6080322265625,794.981689453125
798.2051391601562,800.6226806640625,803.040283203125,790.5494384765625
796.996337890625,799.4139404296875,807.069580078125,806.6666870117188
792.5640869140625,792.5640869140625,797.3992919921875,796.5933837890625
790.5494384765625,801.025634765625,802.2344360351562,787.7289428710938
810.2930297851562,807.069580078125,810.6959838867188,800.6226806640625
813.113525390625,805.8607788085938,802.2344360351562,812.3076782226562
799.4139404296875,801.025634765625,803.4432373046875,806.6666870117188
802.2344360351562,796.5933837890625,800.2197875976562,796.5933837890625
822.7838745117188,794.5787353515625,809.4871826171875,813.5164794921875
829.6337280273438,801.025634765625,797.3992919921875,805.054931640625
807.069580078125,799.4139404296875,801.8314819335938,802.6373901367188
804.2490844726562,796.5933837890625,801.4285888671875,790.1465454101562
807.4725341796875,778.4615478515625,809.084228515625,812.3076782226562
809.89013671875,797.3992919921875,798.2051391601562,814.3223266601562
807.87548828125,790.1465454101562,799.8168334960938,803.4432373046875
800.6226806640625,799.4139404296875,802.6373901367188,796.1904907226562
816.7399291992188,802.6373901367188,802.6373901367188,813.5164794921875
805.8607788085938,795.7875366210938,800.6226806640625,805.4578857421875
796.996337890625,800.2197875976562,810.2930297851562,809.4871826171875
801.4285888671875,799.4139404296875,808.6813354492188,806.2637329101562
807.069580078125,802.6373901367188,800.2197875976562,795.3846435546875
793.3699340820312,803.4432373046875,802.6373901367188,795.7875366210938
793.7728881835938,807.4725341796875,804.6520385742188,800.2197875976562
801.025634765625,792.967041015625,801.025634765625,811.098876953125
797.8021850585938,797.8021850585938,806.6666870117188,809.89013671875
795.7875366210938,788.937744140625,808.6813354492188,806.2637329101562
797.3992919921875,803.040283203125,800.2197875976562,791.3552856445312
797.8021850585938,795.3846435546875,798.2051391601562,794.981689453125
809.89013671875,803.4432373046875,794.1758422851562,801.025634765625
811.098876953125,809.4871826171875,801.8314819335938,814.3223266601562
801.8314819335938,806.6666870117188,790.5494384765625,798.6080322265625
786.923095703125,812.3076782226562,791.3552856445312,776.0439453125
806.2637329101562,802.6373901367188,799.010986328125,799.4139404296875
792.5640869140625,794.1758422851562,803.8461303710938,794.981689453125
800.2197875976562,796.996337890625,806.2637329101562,802.2344360351562
799.4139404296875,785.7142944335938,809.084228515625,807.069580078125
790.5494384765625,792.5640869140625,804.2490844726562,794.1758422851562
792.967041015625,789.7435913085938,807.87548828125,796.5933837890625
809.084228515625,800.6226806640625,802.6373901367188,805.4578857421875
807.069580078125,796.996337890625,806.2637329101562,811.90478515625
792.1611938476562,789.3406372070312,800.6226806640625,785.3113403320312
804.2490844726562,788.937744140625,794.981689453125,799.4139404296875
790.952392578125,796.996337890625,797.8021850585938,782.087890625
801.4285888671875,794.5787353515625,801.025634765625,801.8314819335938
809.084228515625,800.6226806640625,805.054931640625,805.8607788085938
806.6666870117188,790.5494384765625,795.3846435546875,803.4432373046875
796.1904907226562,797.8021850585938,803.4432373046875,800.6226806640625
806.6666870117188,794.5787353515625,810.2930297851562,815.93408203125
799.8168334960938,799.8168334960938,802.2344360351562,804.2490844726562
802.2344360351562,799.010986328125,800.2197875976562,803.8461303710938
807.87548828125,785.3113403320312,818.7545776367188,819.96337890625
809.084228515625,796.5933837890625,802.2344360351562,811.90478515625
803.040283203125,796.5933837890625,797.8021850585938,796.1904907226562
803.4432373046875,800.6226806640625,806.6666870117188,796.1904907226562
809.4871826171875,788.1318969726562,809.084228515625,811.90478515625
795.3846435546875,788.5347900390625,799.4139404296875,798.6080322265625
798.2051391601562,801.8314819335938,796.5933837890625,791.3552856445312
801.8314819335938,795.7875366210938,799.010986328125,797.3992919921875
797.3992919921875,796.996337890625,797.3992919921875,790.952392578125
811.5018310546875,802.6373901367188,798.2051391601562,810.6959838867188
811.098876953125,807.4725341796875,803.040283203125,800.6226806640625
805.054931640625,801.8314819335938,827.6190185546875,814.3223266601562
795.7875366210938,790.1465454101562,810.6959838867188,796.996337890625
804.6520385742188,797.8021850585938,800.2197875976562,796.1904907226562
822.3809814453125,799.4139404296875,805.8607788085938,815.93408203125
796.1904907226562,800.6226806640625,798.6080322265625,779.2673950195312
806.6666870117188,796.1904907226562,794.1758422851562,798.6080322265625
815.5311279296875,797.8021850585938,811.098876953125,816.3369750976562
805.4578857421875,797.8021850585938,801.8314819335938,793.3699340820312
813.5164794921875,792.5640869140625,812.3076782226562,812.3076782226562
805.054931640625,788.1318969726562,815.5311279296875,801.4285888671875
803.8461303710938,796.1904907226562,804.2490844726562,805.054931640625
802.2344360351562,796.1904907226562,799.010986328125,809.084228515625
796.1904907226562,793.7728881835938,802.6373901367188,791.7582397460938
794.1758422851562,799.010986328125,801.025634765625,790.5494384765625
815.5311279296875,792.5640869140625,801.025634765625,811.098876953125
796.996337890625,792.1611938476562,800.6226806640625,804.2490844726562
813.91943359375,805.8607788085938,803.8461303710938,815.93408203125
794.981689453125,793.3699340820312,796.5933837890625,795.3846435546875
796.996337890625,803.040283203125,803.4432373046875,796.1904907226562
796.5933837890625,795.3846435546875,789.7435913085938,806.6666870117188
809.89013671875,798.6080322265625,808.2783813476562,814.7252807617188
806.2637329101562,795.3846435546875,796.1904907226562,807.069580078125
795.3846435546875,789.7435913085938,797.8021850585938,790.952392578125
815.5311279296875,789.3406372070312,806.2637329101562,821.1721801757812
792.967041015625,799.4139404296875,804.6520385742188,805.4578857421875
796.996337890625,816.3369750976562,771.6116943359375,781.2820434570312
799.4139404296875,797.3992919921875,795.7875366210938,801.8314819335938
803.040283203125,796.996337890625,805.4578857421875,808.6813354492188
796.5933837890625,786.923095703125,838.901123046875,805.8607788085938
807.87548828125,794.1758422851562,812.3076782226562,805.054931640625
792.5640869140625,797.3992919921875,798.6080322265625,792.1611938476562
794.5787353515625,796.1904907226562,799.4139404296875,791.3552856445312
803.040283203125,805.054931640625,794.5787353515625,800.2197875976562
809.084228515625,801.8314819335938,803.4432373046875,801.4285888671875
809.89013671875,799.4139404296875,799.8168334960938,801.025634765625
793.7728881835938,796.996337890625,807.87548828125,791.7582397460938
789.7435913085938,797.3992919921875,803.8461303710938,795.3846435546875
802.6373901367188,799.4139404296875,793.3699340820312,811.5018310546875
806.6666870117188,798.2051391601562,808.2783813476562,808.2783813476562
803.040283203125,797.3992919921875,803.4432373046875,813.5164794921875
796.1904907226562,800.6226806640625,805.054931640625,798.2051391601562
815.93408203125,795.7875366210938,807.4725341796875,815.93408203125
804.6520385742188,799.010986328125,803.8461303710938,798.6080322265625
801.8314819335938,799.4139404296875,801.4285888671875,797.3992919921875
803.8461303710938,796.5933837890625,798.6080322265625,803.4432373046875
813.5164794921875,801.025634765625,799.8168334960938,809.4871826171875
803.040283203125,794.1758422851562,800.6226806640625,794.981689453125
799.8168334960938,793.7728881835938,801.8314819335938,803.4432373046875
803.8461303710938,798.2051391601562,801.025634765625,804.2490844726562
807.87548828125,801.025634765625,797.3992919921875,807.069580078125
800.2197875976562,775.2380981445312,808.6813354492188,805.4578857421875
813.91943359375,790.952392578125,809.4871826171875,803.4432373046875
812.3076782226562,799.4139404296875,802.6373901367188,805.4578857421875
792.5640869140625,794.1758422851562,796.1904907226562,796.1904907226562
801.4285888671875,808.2783813476562,802.2344360351562,796.996337890625
778.8644409179688,800.2197875976562,804.6520385742188,777.2527465820312
800.2197875976562,801.4285888671875,801.8314819335938,798.2051391601562
811.90478515625,796.5933837890625,807.87548828125,818.3516235351562
794.981689453125,793.3699340820312,797.3992919921875,789.7435913085938
803.040283203125,793.7728881835938,799.8168334960938,791.3552856445312
824.3956298828125,783.6996459960938,815.5311279296875,819.96337890625
819.1575317382812,797.3992919921875,804.2490844726562,810.6959838867188
801.4285888671875,801.4285888671875,796.5933837890625,801.025634765625
804.6520385742188,797.3992919921875,806.2637329101562,800.6226806640625
813.5164794921875,807.87548828125,806.6666870117188,820.3662719726562
817.5457763671875,822.7838745117188,790.952392578125,816.3369750976562
807.069580078125,830.03662109375,789.3406372070312,801.4285888671875
819.1575317382812,817.1428833007812,792.5640869140625,825.2014770507812
803.4432373046875,813.113525390625,787.7289428710938,802.6373901367188
813.113525390625,804.6520385742188,790.1465454101562,801.4285888671875
814.7252807617188,803.040283203125,804.2490844726562,803.8461303710938
803.8461303710938,801.4285888671875,801.8314819335938,803.8461303710938
795.7875366210938,794.1758422851562,799.4139404296875,792.1611938476562
790.952392578125,794.1758422851562,805.054931640625,791.3552856445312
796.1904907226562,788.937744140625,811.098876953125,798.2051391601562
807.4725341796875,799.010986328125,808.6813354492188,803.8461303710938
800.2197875976562,792.1611938476562,805.4578857421875,794.981689453125
797.3992919921875,787.3259887695312,805.8607788085938,788.937744140625
798.2051391601562,797.8021850585938,799.010986328125,790.1465454101562
809.4871826171875,798.2051391601562,805.054931640625,810.6959838867188
801.4285888671875,791.7582397460938,808.2783813476562,811.5018310546875
791.7582397460938,785.3113403320312,796.1904907226562,791.3552856445312
796.1904907226562,795.3846435546875,799.4139404296875,811.098876953125
798.6080322265625,796.5933837890625,802.2344360351562,799.4139404296875
802.2344360351562,788.5347900390625,804.6520385742188,804.2490844726562
788.1318969726562,793.3699340820312,799.010986328125,782.893798828125
799.4139404296875,795.3846435546875,802.6373901367188,797.3992919921875
805.4578857421875,792.967041015625,801.025634765625,799.010986328125
797.8021850585938,795.3846435546875,803.040283203125,788.937744140625
804.6520385742188,795.7875366210938,801.025634765625,810.6959838867188
801.8314819335938,790.952392578125,803.4432373046875,804.2490844726562
799.010986328125,797.3992919921875,814.7252807617188,813.5164794921875
