ch1,ch2,ch3,ch4,tag,name
816.3369751,765.9707031,818.7545776,821.1721802,F,HK
807.0695801,794.1758423,809.8901367,803.8461304,F,HK
808.2783813,803.4432373,812.7106323,809.8901367,F,HK
813.1135254,808.2783813,825.6043701,830.0366211,F,HK
813.5164795,837.6923218,820.7692261,826.0073242,F,HK
811.098877,799.8168335,810.6959839,808.6813354,F,HK
807.8754883,797.399292,816.3369751,799.4139404,F,HK
797.8021851,797.8021851,817.9487305,801.4285889,F,HK
808.6813354,800.6226807,810.6959839,826.0073242,F,HK
808.6813354,789.7435913,809.8901367,802.234436,F,HK
811.5018311,792.5640869,808.6813354,807.0695801,F,HK
815.1282349,798.2051392,815.934082,813.9194336,F,HK
817.5457764,790.1465454,816.3369751,830.8424683,F,HK
797.399292,802.234436,809.4871826,796.5933838,F,HK
818.3516235,790.9523926,807.4725342,792.5640869,F,HK
794.1758423,792.967041,815.934082,790.9523926,F,HK
821.5750732,794.1758423,813.5164795,823.5897217,F,HK
796.5933838,780.8791504,806.666687,809.0842285,F,HK
808.6813354,797.399292,818.3516235,797.399292,F,HK
807.4725342,784.9084473,813.5164795,809.0842285,F,HK
799.8168335,781.6849976,806.2637329,815.5311279,F,HK
840.5128174,789.7435913,813.9194336,845.3479614,F,HK
804.6520386,789.7435913,802.6373901,803.0402832,F,HK
811.098877,786.9230957,806.666687,794.9816895,F,HK
811.098877,796.5933838,813.9194336,815.5311279,F,HK
812.7106323,790.1465454,815.5311279,823.5897217,F,HK
802.6373901,792.1611938,806.2637329,814.7252808,F,HK
811.9047852,797.399292,802.6373901,801.4285889,F,HK
813.5164795,795.3846436,804.2490845,810.2930298,F,HK
814.7252808,791.7582397,798.6080322,815.934082,F,HK
819.9633789,787.7289429,810.2930298,821.9780273,F,HK
811.098877,793.3699341,815.934082,807.4725342,F,HK
807.8754883,796.1904907,817.5457764,815.5311279,F,HK
828.0219727,796.1904907,809.0842285,822.7838745,F,HK
813.5164795,791.3552856,815.934082,818.7545776,F,HK
812.3076782,792.967041,808.6813354,808.2783813,F,HK
805.4578857,796.5933838,808.6813354,801.8314819,F,HK
796.1904907,784.5054932,807.4725342,801.0256348,F,HK
821.5750732,792.5640869,810.6959839,823.5897217,F,HK
813.1135254,791.3552856,812.7106323,821.9780273,F,HK
801.4285889,795.7875366,807.0695801,794.1758423,F,HK
807.4725342,801.8314819,808.6813354,809.4871826,F,HK
814.7252808,796.9963379,819.5604248,803.0402832,F,HK
809.4871826,794.9816895,803.8461304,820.7692261,F,HK
808.6813354,797.399292,809.4871826,811.9047852,F,HK
800.6226807,806.666687,807.0695801,814.7252808,F,HK
818.7545776,811.9047852,813.5164795,828.4249268,F,HK
824.3956299,807.8754883,811.5018311,825.6043701,F,HK
813.9194336,801.0256348,807.8754883,812.7106323,F,HK
801.8314819,800.2197876,822.3809814,803.4432373,F,HK
815.1282349,791.7582397,830.0366211,828.8278198,F,HK
809.0842285,799.4139404,809.0842285,815.1282349,F,HK
799.8168335,788.9377441,810.2930298,792.967041,F,HK
809.0842285,795.3846436,807.4725342,808.2783813,F,HK
811.5018311,794.9816895,807.0695801,821.9780273,F,HK
803.8461304,794.9816895,807.8754883,802.6373901,F,HK
803.8461304,789.7435913,815.1282349,803.0402832,F,HK
816.7399292,797.8021851,807.4725342,806.666687,F,HK
804.6520386,790.9523926,803.8461304,799.4139404,F,HK
821.1721802,793.7728882,809.0842285,824.3956299,F,HK
812.7106323,784.5054932,812.7106323,821.5750732,F,HK
819.1575317,799.8168335,815.1282349,812.7106323,F,HK
788.9377441,805.0549316,803.0402832,797.8021851,F,HK
827.6190186,796.9963379,805.4578857,826.0073242,F,HK
817.1428833,792.967041,801.4285889,815.5311279,F,HK
811.9047852,792.967041,808.6813354,803.8461304,F,HK
803.8461304,785.7142944,818.7545776,811.5018311,F,HK
813.9194336,795.3846436,809.0842285,819.5604248,F,HK
811.5018311,794.9816895,811.9047852,808.2783813,F,HK
802.6373901,794.9816895,807.8754883,799.0109863,F,HK
806.666687,794.1758423,809.0842285,799.4139404,F,HK
797.399292,792.967041,813.1135254,800.2197876,F,HK
801.0256348,792.5640869,809.8901367,809.0842285,F,HK
808.6813354,793.7728882,802.234436,815.934082,F,HK
811.9047852,792.5640869,812.3076782,805.0549316,F,HK
811.098877,790.1465454,808.2783813,804.6520386,F,HK
813.1135254,790.9523926,810.2930298,808.2783813,F,HK
830.4395752,811.9047852,789.7435913,821.9780273,F,HK
824.7985229,815.1282349,809.8901367,835.6776733,F,HK
826.8131714,810.2930298,808.2783813,821.9780273,F,HK
810.2930298,800.2197876,810.6959839,808.6813354,F,HK
806.666687,792.1611938,814.7252808,811.5018311,F,HK
832.4542236,802.6373901,817.5457764,828.4249268,F,HK
809.0842285,792.967041,811.5018311,803.8461304,F,HK
807.4725342,794.9816895,811.098877,809.8901367,F,HK
816.7399292,787.3259888,818.3516235,830.8424683,F,HK
799.0109863,789.7435913,821.1721802,814.7252808,F,HK
821.5750732,786.5201416,808.2783813,818.7545776,F,HK
807.4725342,779.6703491,809.0842285,801.8314819,F,HK
802.234436,787.7289429,808.2783813,818.3516235,F,HK
811.9047852,792.1611938,801.4285889,813.1135254,F,HK
805.4578857,779.6703491,796.1904907,759.5238037,F,HK
805.4578857,796.9963379,812.7106323,798.2051392,F,HK
822.7838745,798.2051392,810.6959839,820.366272,F,HK
802.234436,787.7289429,809.8901367,821.9780273,F,HK
805.4578857,801.0256348,809.4871826,813.1135254,F,HK
829.633728,795.7875366,809.8901367,816.3369751,F,HK
809.8901367,792.1611938,812.3076782,812.7106323,F,HK
825.6043701,794.9816895,814.7252808,833.2600708,F,HK
806.666687,796.9963379,805.0549316,817.9487305,F,HK
783.699646,786.5201416,816.7399292,763.1502075,F,HK
794.5787354,802.6373901,793.7728882,783.2966919,F,HK
825.6043701,805.8607788,815.5311279,823.9926758,F,HK
814.7252808,782.0878906,817.5457764,832.8571167,F,HK
806.2637329,795.7875366,801.4285889,792.5640869,F,HK
805.4578857,780.8791504,817.1428833,810.2930298,F,HK
808.2783813,796.5933838,804.6520386,811.5018311,F,HK
818.3516235,796.5933838,809.0842285,822.7838745,F,HK
826.8131714,794.5787354,815.5311279,816.3369751,F,HK
794.9816895,793.7728882,808.2783813,806.2637329,F,HK
803.8461304,793.7728882,811.098877,807.4725342,F,HK
808.2783813,796.1904907,807.0695801,815.5311279,F,HK
815.5311279,792.967041,807.8754883,815.934082,F,HK
806.666687,795.7875366,809.8901367,799.0109863,F,HK
797.399292,798.2051392,804.2490845,809.4871826,F,HK
819.1575317,795.3846436,804.2490845,828.8278198,F,HK
809.0842285,792.1611938,802.6373901,807.8754883,F,HK
803.4432373,794.1758423,811.9047852,793.7728882,F,HK
815.934082,799.0109863,808.6813354,807.8754883,F,HK
809.4871826,795.7875366,808.6813354,819.5604248,F,HK
811.9047852,786.9230957,801.8314819,815.934082,F,HK
799.0109863,789.7435913,806.2637329,800.6226807,F,HK
805.4578857,790.1465454,806.2637329,806.666687,F,HK
812.3076782,800.6226807,804.6520386,819.5604248,F,HK
824.3956299,792.1611938,808.6813354,820.366272,F,HK
811.5018311,787.7289429,807.4725342,806.2637329,F,HK
792.5640869,801.0256348,807.4725342,787.7289429,F,HK
803.4432373,799.8168335,806.2637329,807.8754883,F,HK
827.6190186,794.5787354,817.1428833,841.3186646,F,HK
809.0842285,796.9963379,797.8021851,804.6520386,F,HK
803.8461304,787.7289429,807.8754883,803.0402832,F,HK
803.4432373,798.2051392,804.6520386,800.6226807,F,HK
824.3956299,792.1611938,813.9194336,830.4395752,F,HK
809.4871826,801.8314819,810.2930298,812.3076782,F,HK
809.0842285,797.8021851,810.2930298,798.2051392,F,HK
814.7252808,796.5933838,810.2930298,812.7106323,F,HK
809.4871826,793.3699341,813.9194336,820.7692261,F,HK
807.8754883,799.8168335,807.0695801,809.0842285,F,HK
806.666687,786.1171875,798.6080322,812.7106323,B,HK
685.7875366,776.0439453,863.4798584,701.5018311,B,HK
797.399292,801.8314819,793.7728882,782.0878906,B,HK
819.9633789,790.1465454,773.2234497,822.3809814,B,HK
785.3113403,761.5384521,801.4285889,803.0402832,B,HK
817.5457764,783.699646,803.4432373,814.7252808,B,HK
801.8314819,793.3699341,799.4139404,787.3259888,B,HK
792.967041,790.5494385,809.8901367,806.2637329,B,HK
810.6959839,777.6557007,811.098877,828.0219727,B,HK
802.6373901,803.0402832,808.2783813,794.5787354,B,HK
799.8168335,810.6959839,800.2197876,806.666687,B,HK
829.2307739,806.2637329,792.1611938,828.4249268,B,HK
821.9780273,825.6043701,810.6959839,837.6923218,B,HK
806.2637329,821.5750732,804.2490845,821.1721802,B,HK
822.3809814,820.7692261,799.8168335,821.9780273,B,HK
832.4542236,815.5311279,803.4432373,830.8424683,B,HK
809.8901367,803.8461304,819.9633789,833.2600708,B,HK
805.4578857,805.0549316,812.3076782,815.934082,B,HK
798.6080322,786.9230957,809.0842285,811.5018311,B,HK
811.9047852,799.8168335,808.2783813,806.2637329,B,HK
815.5311279,798.2051392,811.5018311,823.5897217,B,HK
801.8314819,784.5054932,808.6813354,798.6080322,B,HK
805.4578857,788.131897,805.0549316,798.2051392,B,HK
809.0842285,799.8168335,817.9487305,799.0109863,B,HK
813.5164795,791.7582397,808.6813354,822.3809814,B,HK
803.4432373,793.7728882,807.8754883,810.2930298,B,HK
772.4176025,794.1758423,809.0842285,792.1611938,B,HK
811.9047852,790.5494385,808.2783813,801.0256348,B,HK
800.6226807,798.6080322,807.8754883,812.7106323,B,HK
786.9230957,788.53479,811.098877,800.2197876,B,HK
818.3516235,785.7142944,809.0842285,809.8901367,B,HK
761.5384521,791.3552856,811.5018311,761.1355591,B,HK
798.2051392,807.0695801,803.8461304,794.5787354,B,HK
811.9047852,798.6080322,801.4285889,812.3076782,B,HK
824.7985229,783.699646,800.6226807,823.1868286,B,HK
796.1904907,813.1135254,794.9816895,782.0878906,B,HK
803.0402832,795.7875366,805.4578857,798.6080322,B,HK
832.0512695,791.3552856,803.8461304,826.4102783,B,HK
807.0695801,791.7582397,819.9633789,804.2490845,B,HK
817.5457764,796.9963379,809.8901367,805.0549316,B,HK
778.4615479,799.8168335,808.6813354,768.7911987,B,HK
818.7545776,794.5787354,807.8754883,817.1428833,B,HK
820.7692261,789.7435913,807.4725342,818.7545776,B,HK
817.5457764,799.8168335,807.4725342,819.5604248,B,HK
818.3516235,795.7875366,803.0402832,797.399292,B,HK
804.6520386,801.0256348,804.6520386,803.0402832,B,HK
804.2490845,794.9816895,805.0549316,801.4285889,B,HK
810.6959839,796.9963379,807.4725342,819.5604248,B,HK
821.5750732,797.399292,798.6080322,805.4578857,B,HK
787.3259888,796.1904907,814.3223267,791.7582397,B,HK
783.2966919,801.0256348,809.8901367,804.2490845,B,HK
806.666687,787.3259888,807.0695801,824.7985229,B,HK
806.666687,796.9963379,805.0549316,801.8314819,B,HK
812.7106323,792.967041,808.2783813,805.8607788,B,HK
792.967041,794.9816895,801.4285889,782.0878906,B,HK
806.2637329,800.2197876,809.4871826,819.9633789,B,HK
807.4725342,790.9523926,806.2637329,822.3809814,B,HK
793.7728882,797.399292,809.8901367,798.2051392,B,HK
803.0402832,796.1904907,800.6226807,805.0549316,B,HK
813.1135254,798.2051392,798.2051392,813.1135254,B,HK
802.6373901,796.5933838,801.8314819,818.3516235,B,HK
805.4578857,805.4578857,799.0109863,808.2783813,B,HK
803.0402832,810.2930298,800.6226807,786.5201416,B,HK
810.2930298,799.0109863,805.8607788,812.3076782,B,HK
819.1575317,791.7582397,800.2197876,813.5164795,B,HK
824.7985229,796.9963379,801.4285889,826.4102783,B,HK
811.9047852,794.9816895,807.4725342,809.4871826,B,HK
804.6520386,790.5494385,812.7106323,796.1904907,B,HK
796.1904907,802.6373901,808.2783813,796.9963379,B,HK
811.098877,795.3846436,808.6813354,809.4871826,B,HK
794.1758423,792.1611938,813.9194336,799.8168335,B,HK
804.6520386,798.2051392,804.6520386,799.0109863,B,HK
815.5311279,795.3846436,811.098877,814.3223267,B,HK
801.0256348,807.8754883,806.666687,802.6373901,B,HK
810.6959839,801.4285889,803.8461304,823.9926758,B,HK
828.4249268,803.8461304,804.2490845,821.1721802,B,HK
810.6959839,794.5787354,795.3846436,804.6520386,B,HK
822.3809814,801.8314819,800.2197876,821.5750732,B,HK
813.9194336,805.0549316,799.0109863,823.9926758,B,HK
804.6520386,797.8021851,802.234436,823.1868286,B,HK
819.1575317,800.6226807,796.5933838,805.0549316,B,HK
810.2930298,810.6959839,794.9816895,818.7545776,B,HK
829.2307739,805.0549316,808.6813354,837.2893677,B,HK
811.5018311,803.4432373,808.2783813,815.934082,B,HK
809.4871826,803.8461304,807.8754883,820.7692261,B,HK
804.6520386,807.8754883,802.234436,814.3223267,B,HK
806.2637329,798.6080322,805.4578857,809.8901367,B,HK
801.8314819,802.234436,805.0549316,820.366272,B,HK
803.4432373,793.7728882,792.1611938,801.4285889,B,HK
803.0402832,790.5494385,803.0402832,810.2930298,B,HK
801.8314819,784.5054932,803.0402832,803.4432373,B,HK
805.8607788,794.1758423,818.3516235,804.2490845,B,HK
814.7252808,786.5201416,804.2490845,805.4578857,B,HK
796.1904907,785.7142944,801.0256348,786.9230957,B,HK
805.4578857,797.399292,810.2930298,790.5494385,B,HK
794.5787354,795.3846436,801.0256348,785.7142944,B,HK
811.098877,800.6226807,809.0842285,812.3076782,B,HK
805.4578857,784.9084473,800.6226807,815.1282349,B,HK
798.6080322,802.234436,816.7399292,785.3113403,B,HK
816.7399292,792.1611938,811.098877,804.6520386,B,HK
808.6813354,798.2051392,805.8607788,809.8901367,B,HK
811.5018311,798.2051392,810.6959839,821.1721802,B,HK
819.1575317,799.0109863,805.0549316,813.5164795,B,HK
802.234436,799.8168335,811.5018311,802.234436,B,HK
810.2930298,797.8021851,808.2783813,814.3223267,B,HK
817.1428833,794.5787354,808.2783813,815.934082,B,HK
805.4578857,791.3552856,812.3076782,806.666687,B,HK
801.0256348,795.3846436,801.4285889,797.8021851,B,HK
820.7692261,803.0402832,808.2783813,821.1721802,B,HK
795.3846436,800.6226807,803.8461304,806.666687,B,HK
816.7399292,798.2051392,800.6226807,811.9047852,B,HK
804.6520386,791.7582397,804.6520386,799.4139404,B,HK
790.9523926,795.7875366,799.0109863,785.7142944,B,HK
810.2930298,796.9963379,806.666687,815.934082,B,HK
821.9780273,792.1611938,811.9047852,829.633728,B,HK
796.5933838,801.4285889,804.2490845,780.8791504,B,HK
803.8461304,801.0256348,805.4578857,802.234436,B,HK
823.5897217,798.2051392,809.4871826,821.9780273,B,HK
816.7399292,798.6080322,803.4432373,814.3223267,B,HK
822.3809814,799.4139404,809.0842285,833.6630249,B,HK
823.9926758,797.8021851,802.234436,803.0402832,B,HK
808.2783813,800.6226807,810.6959839,807.8754883,B,HK
808.6813354,801.0256348,803.8461304,815.5311279,B,HK
812.7106323,795.7875366,805.8607788,821.5750732,B,HK
804.2490845,794.5787354,811.5018311,799.8168335,B,HK
804.6520386,786.1171875,797.8021851,808.2783813,B,HK
803.8461304,798.2051392,807.0695801,814.3223267,B,HK
800.6226807,791.7582397,803.4432373,809.0842285,B,HK
799.0109863,794.1758423,805.8607788,799.8168335,B,HK
807.4725342,798.6080322,805.8607788,802.6373901,B,HK
803.8461304,798.2051392,807.0695801,815.934082,B,HK
809.4871826,794.9816895,804.6520386,815.5311279,B,HK
811.9047852,801.4285889,806.2637329,813.5164795,B,HK
787.7289429,793.7728882,801.8314819,788.53479,B,HK
796.5933838,793.7728882,806.2637329,807.4725342,B,HK
790.5494385,800.6226807,811.9047852,796.1904907,B,HK
804.2490845,803.0402832,793.7728882,797.8021851,B,HK
802.6373901,791.3552856,807.8754883,796.1904907,B,HK
802.234436,799.8168335,804.6520386,807.0695801,B,HK
799.0109863,799.0109863,813.5164795,811.9047852,B,HK
804.2490845,790.9523926,805.8607788,795.7875366,B,HK
800.2197876,799.8168335,803.8461304,803.4432373,B,HK
805.4578857,790.9523926,794.1758423,801.8314819,B,HK
805.0549316,800.6226807,798.2051392,809.0842285,B,HK
805.0549316,795.7875366,807.8754883,812.3076782,B,HK
806.666687,796.9963379,803.8461304,804.6520386,B,HK
795.3846436,795.3846436,805.8607788,785.3113403,B,HK
804.6520386,791.3552856,803.0402832,810.2930298,B,HK
801.8314819,788.9377441,803.4432373,805.4578857,B,HK
804.6520386,786.1171875,795.7875366,801.4285889,B,HK
808.6813354,797.8021851,809.8901367,805.4578857,B,HK
779.267395,801.4285889,798.6080322,779.267395,B,HK
814.7252808,798.6080322,798.2051392,804.6520386,B,HK
811.9047852,808.2783813,795.3846436,804.2490845,B,HK
811.5018311,809.0842285,802.234436,807.8754883,B,HK
807.8754883,794.9816895,810.6959839,809.8901367,B,HK
809.8901367,803.8461304,813.9194336,816.3369751,B,HK
810.6959839,799.0109863,806.666687,819.5604248,B,HK
816.7399292,803.4432373,809.0842285,814.3223267,B,HK
821.1721802,796.9963379,797.8021851,794.5787354,B,HK
808.2783813,801.0256348,804.2490845,809.0842285,B,HK
815.934082,802.6373901,811.098877,822.3809814,B,HK
804.6520386,798.6080322,804.2490845,805.0549316,B,HK
797.8021851,791.3552856,807.8754883,805.4578857,B,HK
815.1282349,805.4578857,797.399292,797.399292,B,HK
813.1135254,798.6080322,813.5164795,815.5311279,B,HK
810.6959839,795.7875366,814.7252808,802.6373901,B,HK
818.7545776,801.0256348,809.8901367,821.5750732,B,HK
807.8754883,802.234436,816.7399292,803.8461304,B,HK
806.2637329,799.8168335,809.0842285,807.4725342,B,HK
794.5787354,791.3552856,806.2637329,802.234436,B,HK
806.2637329,798.2051392,802.6373901,803.4432373,B,HK
808.2783813,796.9963379,805.8607788,806.666687,B,HK
805.8607788,795.3846436,809.4871826,801.4285889,B,HK
809.8901367,802.6373901,810.2930298,821.1721802,B,HK
809.4871826,796.9963379,805.4578857,808.6813354,B,HK
791.3552856,789.3406372,804.6520386,791.7582397,B,HK
806.666687,788.131897,810.6959839,809.4871826,B,HK
795.7875366,793.7728882,790.1465454,798.6080322,B,HK
794.5787354,787.7289429,799.8168335,792.5640869,B,HK
800.2197876,793.7728882,805.4578857,803.8461304,B,HK
