ch1,ch2,ch3,ch4
788.1318969726562,782.893798828125,825.6043701171875,818.3516235351562
826.4102783203125,789.3406372070312,819.5604248046875,826.8131713867188
810.2930297851562,790.5494384765625,819.96337890625,813.113525390625
788.1318969726562,774.4322509765625,817.1428833007812,557.6557006835938
818.3516235351562,808.6813354492188,820.3662719726562,831.2454223632812
804.2490844726562,775.2380981445312,813.113525390625,898.5347900390625
837.2893676757812,788.937744140625,820.7692260742188,836.08056640625
807.87548828125,776.0439453125,804.2490844726562,808.6813354492188
831.2454223632812,805.4578857421875,815.1282348632812,831.6483764648438
805.4578857421875,795.7875366210938,805.8607788085938,817.94873046875
810.6959838867188,790.1465454101562,809.084228515625,813.5164794921875
825.2014770507812,783.6996459960938,816.7399291992188,821.1721801757812
761.1355590820312,781.6849975585938,801.4285888671875,812.7106323242188
835.6776733398438,776.0439453125,811.098876953125,817.5457763671875
809.4871826171875,791.7582397460938,808.6813354492188,819.5604248046875
811.90478515625,775.6410522460938,810.2930297851562,797.3992919921875
804.6520385742188,750.2564086914062,800.6226806640625,813.91943359375
826.00732421875,773.2234497070312,815.1282348632812,842.930419921875
804.2490844726562,791.3552856445312,813.113525390625,811.5018310546875
792.967041015625,786.923095703125,793.7728881835938,813.113525390625
814.3223266601562,783.6996459960938,804.6520385742188,814.3223266601562
819.1575317382812,772.0146484375,799.010986328125,803.4432373046875
808.6813354492188,751.4652099609375,784.5054931640625,799.4139404296875
785.3113403320312,809.084228515625,781.6849975585938,782.4908447265625
806.2637329101562,819.1575317382812,784.5054931640625,784.908447265625
832.05126953125,822.3809814453125,823.5897216796875,830.8424682617188
798.2051391601562,844.5421142578125,823.99267578125,788.937744140625
785.3113403320312,841.3186645507812,841.3186645507812,794.5787353515625
781.6849975585938,836.886474609375,834.8717651367188,780.0732421875
794.981689453125,826.4102783203125,837.2893676757812,791.3552856445312
818.3516235351562,814.3223266601562,827.6190185546875,799.8168334960938
832.4542236328125,800.6226806640625,827.2161254882812,807.4725341796875
815.5311279296875,805.4578857421875,827.2161254882812,823.99267578125
785.7142944335938,822.7838745117188,812.3076782226562,794.981689453125
830.8424682617188,842.12451171875,819.5604248046875,837.6923217773438
804.6520385742188,799.010986328125,799.8168334960938,808.6813354492188
820.3662719726562,789.3406372070312,807.069580078125,813.5164794921875
829.6337280273438,783.6996459960938,806.6666870117188,807.87548828125
804.6520385742188,765.5677490234375,789.3406372070312,804.6520385742188
820.3662719726562,786.5201416015625,805.054931640625,819.96337890625
815.93408203125,787.7289428710938,794.1758422851562,806.6666870117188
838.09521484375,789.7435913085938,806.2637329101562,814.7252807617188
818.3516235351562,786.1171875,807.069580078125,803.8461303710938
836.08056640625,784.908447265625,804.6520385742188,836.886474609375
824.3956298828125,795.3846435546875,795.3846435546875,809.4871826171875
803.4432373046875,774.029296875,811.5018310546875,811.5018310546875
781.6849975585938,777.2527465820312,812.3076782226562,810.2930297851562
839.3040161132812,773.6264038085938,818.7545776367188,811.90478515625
807.4725341796875,785.7142944335938,799.010986328125,811.098876953125
773.6264038085938,759.5238037109375,811.098876953125,815.1282348632812
821.5750732421875,778.4615478515625,793.3699340820312,802.6373901367188
836.4835205078125,773.2234497070312,798.6080322265625,823.1868286132812
798.6080322265625,777.2527465820312,788.937744140625,810.2930297851562
794.5787353515625,765.1648559570312,792.5640869140625,812.7106323242188
786.1171875,800.6226806640625,797.8021850585938,797.3992919921875
803.4432373046875,798.6080322265625,815.93408203125,806.6666870117188
794.981689453125,813.5164794921875,811.5018310546875,797.3992919921875
859.8534545898438,820.7692260742188,827.2161254882812,811.90478515625
811.5018310546875,814.7252807617188,819.1575317382812,806.2637329101562
821.1721801757812,809.89013671875,827.6190185546875,807.069580078125
792.5640869140625,809.89013671875,813.113525390625,804.2490844726562
809.084228515625,812.3076782226562,809.89013671875,805.8607788085938
794.5787353515625,789.7435913085938,816.3369750976562,802.2344360351562
786.1171875,789.7435913085938,819.5604248046875,814.3223266601562
789.7435913085938,804.6520385742188,807.069580078125,856.2271118164062
799.8168334960938,792.967041015625,799.010986328125,816.3369750976562
786.5201416015625,778.05859375,812.7106323242188,840.5128173828125
790.5494384765625,767.1795043945312,818.3516235351562,816.7399291992188
790.1465454101562,776.4468994140625,790.1465454101562,792.1611938476562
863.076904296875,780.0732421875,807.069580078125,808.6813354492188
796.996337890625,788.1318969726562,790.1465454101562,803.040283203125
800.2197875976562,772.8204956054688,801.4285888671875,816.7399291992188
837.6923217773438,783.6996459960938,780.0732421875,770.8058471679688
843.3333129882812,792.967041015625,798.6080322265625,813.113525390625
825.6043701171875,810.2930297851562,816.7399291992188,813.5164794921875
810.6959838867188,839.7069702148438,826.8131713867188,791.7582397460938
798.2051391601562,790.1465454101562,822.3809814453125,805.054931640625
753.8828125,822.7838745117188,828.02197265625,803.4432373046875
775.2380981445312,818.3516235351562,823.99267578125,777.6557006835938
829.2307739257812,802.6373901367188,832.05126953125,815.93408203125
762.3442993164062,798.2051391601562,812.7106323242188,812.3076782226562
813.5164794921875,793.3699340820312,791.3552856445312,807.4725341796875
842.930419921875,798.2051391601562,808.6813354492188,817.94873046875
822.7838745117188,797.8021850585938,812.3076782226562,820.3662719726562
797.8021850585938,805.4578857421875,818.3516235351562,786.1171875
754.6886596679688,820.3662719726562,825.6043701171875,784.5054931640625
785.3113403320312,823.5897216796875,815.93408203125,784.5054931640625
810.2930297851562,787.7289428710938,807.069580078125,801.4285888671875
812.3076782226562,763.9560546875,809.4871826171875,796.1904907226562
848.974365234375,764.7619018554688,815.93408203125,816.7399291992188
845.3479614257812,773.2234497070312,818.3516235351562,843.7362670898438
848.1685180664062,785.7142944335938,819.1575317382812,834.8717651367188
798.2051391601562,773.6264038085938,816.7399291992188,829.6337280273438
792.1611938476562,680.952392578125,814.7252807617188,802.2344360351562
816.7399291992188,780.879150390625,819.96337890625,813.5164794921875
786.923095703125,781.2820434570312,802.6373901367188,805.8607788085938
818.3516235351562,821.5750732421875,804.2490844726562,820.3662719726562
781.6849975585938,765.1648559570312,794.5787353515625,817.1428833007812
818.7545776367188,769.5970458984375,788.5347900390625,793.3699340820312
836.4835205078125,792.5640869140625,807.069580078125,796.1904907226562
803.4432373046875,762.3442993164062,795.7875366210938,800.6226806640625
825.6043701171875,799.010986328125,812.3076782226562,805.054931640625
810.2930297851562,781.6849975585938,790.1465454101562,837.6923217773438
817.94873046875,772.8204956054688,801.025634765625,817.5457763671875
