ch1,ch2,ch3,ch4
816.3369750976562,800.6226806640625,811.90478515625,832.4542236328125
824.7985229492188,808.6813354492188,808.6813354492188,819.96337890625
868.7179565429688,816.3369750976562,804.2490844726562,823.5897216796875
832.8571166992188,819.96337890625,799.8168334960938,813.5164794921875
837.6923217773438,815.93408203125,809.4871826171875,826.00732421875
814.3223266601562,810.6959838867188,802.6373901367188,819.96337890625
796.5933837890625,812.7106323242188,818.3516235351562,810.6959838867188
792.1611938476562,813.91943359375,810.2930297851562,799.010986328125
828.8278198242188,812.3076782226562,795.7875366210938,824.7985229492188
809.89013671875,816.3369750976562,802.2344360351562,825.2014770507812
825.6043701171875,809.89013671875,806.6666870117188,820.7692260742188
804.2490844726562,810.6959838867188,812.7106323242188,826.4102783203125
842.930419921875,814.7252807617188,810.2930297851562,833.6630249023438
807.87548828125,804.6520385742188,807.4725341796875,813.5164794921875
821.97802734375,818.3516235351562,804.6520385742188,814.3223266601562
821.5750732421875,814.3223266601562,807.87548828125,813.5164794921875
819.96337890625,815.93408203125,805.4578857421875,828.02197265625
749.047607421875,815.1282348632812,808.2783813476562,822.7838745117188
839.7069702148438,817.94873046875,807.4725341796875,836.4835205078125
813.5164794921875,807.069580078125,805.4578857421875,815.5311279296875
813.5164794921875,814.3223266601562,804.2490844726562,811.098876953125
829.2307739257812,809.4871826171875,812.3076782226562,820.3662719726562
817.5457763671875,815.5311279296875,808.2783813476562,817.94873046875
835.2747192382812,813.113525390625,809.084228515625,834.06591796875
825.2014770507812,810.6959838867188,803.4432373046875,821.97802734375
825.2014770507812,812.7106323242188,809.89013671875,805.4578857421875
801.4285888671875,807.87548828125,802.6373901367188,819.5604248046875
819.1575317382812,812.3076782226562,808.6813354492188,822.3809814453125
820.3662719726562,819.1575317382812,809.4871826171875,827.6190185546875
816.3369750976562,817.1428833007812,815.5311279296875,817.1428833007812
