ch1,ch2,ch3,ch4
821.1721801757812,807.4725341796875,792.5640869140625,827.6190185546875
818.3516235351562,804.2490844726562,793.7728881835938,825.2014770507812
815.93408203125,800.2197875976562,794.981689453125,822.7838745117188
815.1282348632812,801.8314819335938,796.5933837890625,819.1575317382812
811.90478515625,802.6373901367188,795.7875366210938,821.97802734375
811.5018310546875,799.4139404296875,794.1758422851562,819.1575317382812
811.5018310546875,798.6080322265625,796.1904907226562,812.7106323242188
805.4578857421875,799.010986328125,797.3992919921875,810.2930297851562
798.6080322265625,795.3846435546875,798.2051391601562,810.6959838867188
793.7728881835938,797.8021850585938,794.1758422851562,807.87548828125
793.7728881835938,802.6373901367188,794.1758422851562,801.025634765625
792.967041015625,805.4578857421875,799.8168334960938,803.040283203125
789.3406372070312,802.6373901367188,800.2197875976562,798.6080322265625
790.1465454101562,805.4578857421875,798.6080322265625,788.937744140625
788.937744140625,805.054931640625,801.8314819335938,791.3552856445312
784.908447265625,801.025634765625,803.4432373046875,790.5494384765625
780.879150390625,799.4139404296875,799.4139404296875,788.1318969726562
778.8644409179688,795.3846435546875,800.2197875976562,787.7289428710938
780.0732421875,793.3699340820312,804.6520385742188,792.1611938476562
780.0732421875,794.5787353515625,805.4578857421875,794.981689453125
783.6996459960938,796.1904907226562,803.4432373046875,793.7728881835938
784.1025390625,796.5933837890625,806.2637329101562,792.1611938476562
785.7142944335938,798.2051391601562,807.4725341796875,790.5494384765625
788.937744140625,800.2197875976562,807.069580078125,791.3552856445312
793.3699340820312,801.4285888671875,807.069580078125,796.1904907226562
792.5640869140625,800.2197875976562,802.2344360351562,794.5787353515625
795.3846435546875,800.6226806640625,803.040283203125,799.8168334960938
798.2051391601562,800.6226806640625,806.6666870117188,802.2344360351562
790.5494384765625,798.2051391601562,799.8168334960938,794.5787353515625
790.5494384765625,797.8021850585938,796.1904907226562,794.1758422851562
795.7875366210938,794.1758422851562,801.025634765625,798.2051391601562
795.3846435546875,792.967041015625,802.6373901367188,799.4139404296875
796.1904907226562,796.5933837890625,800.2197875976562,799.010986328125
793.7728881835938,793.3699340820312,798.6080322265625,795.7875366210938
798.2051391601562,790.5494384765625,801.4285888671875,799.4139404296875
804.2490844726562,794.5787353515625,805.8607788085938,807.4725341796875
802.2344360351562,796.5933837890625,801.4285888671875,807.87548828125
807.069580078125,801.8314819335938,798.2051391601562,806.2637329101562
808.2783813476562,802.2344360351562,796.5933837890625,809.4871826171875
804.2490844726562,796.996337890625,795.7875366210938,811.098876953125
807.87548828125,799.010986328125,796.996337890625,814.7252807617188
816.7399291992188,798.6080322265625,795.7875366210938,820.7692260742188
813.91943359375,789.3406372070312,795.3846435546875,822.3809814453125
814.7252807617188,787.7289428710938,792.5640869140625,819.5604248046875
820.7692260742188,789.3406372070312,792.1611938476562,815.1282348632812
812.7106323242188,789.7435913085938,796.1904907226562,811.098876953125
815.1282348632812,790.1465454101562,798.6080322265625,812.3076782226562
822.3809814453125,793.3699340820312,790.5494384765625,813.5164794921875
812.7106323242188,796.996337890625,788.937744140625,809.89013671875
817.5457763671875,794.1758422851562,795.3846435546875,814.3223266601562
821.97802734375,791.3552856445312,792.5640869140625,821.5750732421875
822.7838745117188,793.3699340820312,792.5640869140625,819.5604248046875
839.3040161132812,799.8168334960938,794.5787353515625,823.1868286132812
836.08056640625,801.025634765625,792.5640869140625,823.99267578125
820.3662719726562,796.1904907226562,799.4139404296875,823.1868286132812
826.00732421875,798.2051391601562,797.3992919921875,821.5750732421875
818.3516235351562,800.2197875976562,795.3846435546875,816.7399291992188
815.93408203125,794.5787353515625,795.3846435546875,822.3809814453125
829.6337280273438,801.025634765625,794.981689453125,824.3956298828125
829.6337280273438,802.6373901367188,793.7728881835938,819.96337890625
823.5897216796875,799.010986328125,789.7435913085938,821.5750732421875
826.00732421875,796.996337890625,793.7728881835938,821.5750732421875
830.03662109375,798.6080322265625,796.996337890625,819.96337890625
823.99267578125,799.010986328125,794.981689453125,816.3369750976562
818.7545776367188,795.7875366210938,793.3699340820312,813.5164794921875
819.96337890625,798.6080322265625,799.8168334960938,817.1428833007812
815.93408203125,801.4285888671875,803.8461303710938,818.7545776367188
810.2930297851562,799.4139404296875,803.040283203125,813.113525390625
811.5018310546875,797.8021850585938,803.040283203125,810.2930297851562
805.8607788085938,797.3992919921875,800.6226806640625,814.3223266601562
802.2344360351562,797.3992919921875,799.8168334960938,814.3223266601562
801.025634765625,795.7875366210938,799.010986328125,810.6959838867188
